file,line_number,finding_type,matched_text,context
app\ml\features\lag_features.py,1003,target_reference,"""target_data_used"":","False,

            ""target_data_used"":
                False,"
app\ml\features\lag_features.py,1162,target_reference,target_inputs = [,"):

            target_inputs = [
                column
                for column in ("
app\ml\features\lag_features.py,1173,target_reference,if target_inputs:,"]

            if target_inputs:
                raise LagFeatureConfigurationError(
                    ""Target columns cannot be used """
app\ml\features\lag_features.py,1175,target_reference,"""Target columns cannot be used ""","if target_inputs:
                raise LagFeatureConfigurationError(
                    ""Target columns cannot be used ""
                    ""as lag inputs: ""
                    f""{target_inputs}"""
app\ml\features\lag_features.py,1177,target_reference,"f""{target_inputs}""","""Target columns cannot be used ""
                    ""as lag inputs: ""
                    f""{target_inputs}""
                )"
app\ml\features\lag_features.py,1388,target_reference,# Target leakage.,"# --------------------------------------------------------
    # Target leakage.
    # --------------------------------------------------------"
app\ml\features\lag_features.py,1391,target_reference,target_input_columns = [,"# --------------------------------------------------------

    target_input_columns = [
        column
        for column in config.value_columns"
app\ml\features\lag_features.py,1399,target_reference,if target_input_columns:,"]

    if target_input_columns:

        errors.append("
app\ml\features\lag_features.py,1402,target_reference,"""Target columns configured as lag inputs: ""","errors.append(
            ""Target columns configured as lag inputs: ""
            f""{target_input_columns}""
        )"
app\ml\features\lag_features.py,1403,target_reference,"f""{target_input_columns}""","errors.append(
            ""Target columns configured as lag inputs: ""
            f""{target_input_columns}""
        )"
app\ml\features\lag_features.py,1549,target_reference,"""target_data_used"":","False,

        ""target_data_used"":
            False,"
app\ml\features\occupancy_features.py,38,future_keyword,1. No future information is used.,"-----------------

1. No future information is used.
2. The input dataframe is never modified.
3. No target columns are used."
app\ml\features\occupancy_features.py,40,target_reference,3. No target columns are used.,"1. No future information is used.
2. The input dataframe is never modified.
3. No target columns are used.
4. No lag features are generated here.
5. No rolling features are generated here."
app\ml\features\occupancy_features.py,89,future_keyword,future targets,"rolling_*
    historical averages
    future targets
    predictions
"""""""
app\ml\features\occupancy_features.py,89,target_reference,future targets,"rolling_*
    historical averages
    future targets
    predictions
"""""""
app\ml\features\occupancy_features.py,417,future_keyword,This generator does not inspect future observations and does,"Generate current-state occupancy features.

    This generator does not inspect future observations and does
    not use target columns."
app\ml\features\occupancy_features.py,418,target_reference,not use target columns.,"This generator does not inspect future observations and does
    not use target columns.

    It is therefore safe to execute before the train/test split"
app\ml\features\occupancy_features.py,939,target_reference,"""target_data_used"": False,","metadata={
                    ""future_data_used"": False,
                    ""target_data_used"": False,
                    ""lag_features_used"": False,
                    ""rolling_features_used"": False,"
app\ml\features\occupancy_features.py,968,target_reference,"""target_data_used"": False,","),
                ""future_data_used"": False,
                ""target_data_used"": False,
            },
        )"
app\ml\features\rolling_features.py,40,future_keyword,3. Future observations are never included.,"1. Rolling calculations are performed independently per facility.
2. Only historical/current information is used.
3. Future observations are never included.
4. Target columns are never used.
5. The input dataframe is never modified."
app\ml\features\rolling_features.py,41,target_reference,4. Target columns are never used.,"2. Only historical/current information is used.
3. Future observations are never included.
4. Target columns are never used.
5. The input dataframe is never modified.
6. Missing observations remain distinguishable from zero values."
app\ml\features\rolling_features.py,116,future_keyword,and does not calculate rolling statistics using future rows.,"rolling(..., center=True)

and does not calculate rolling statistics using future rows.

By default, the current observation is included in the rolling"
app\ml\features\rolling_features.py,905,target_reference,"""target_data_used"": False,","),
                ""future_data_used"": False,
                ""target_data_used"": False,
                ""cross_facility_data_used"": False,
                ""centered_windows_used"": False,"
app\ml\features\rolling_features.py,920,target_reference,"""target_data_used"": False,","""generator"": ""RollingFeatureGenerator"",
                ""future_data_used"": False,
                ""target_data_used"": False,
                ""cross_facility_data_used"": False,
                ""centered_windows_used"": False,"
app\ml\features\rolling_features.py,968,target_reference,target_columns = [,")

        target_columns = [
            column
            for column in self._config.value_columns"
app\ml\features\rolling_features.py,971,target_reference,"if column.startswith(""target_"")","column
            for column in self._config.value_columns
            if column.startswith(""target_"")
        ]"
app\ml\features\rolling_features.py,974,target_reference,if target_columns:,"]

        if target_columns:
            raise RollingFeatureConfigurationError(
                ""Target columns cannot be used as rolling """
app\ml\features\rolling_features.py,976,target_reference,"""Target columns cannot be used as rolling ""","if target_columns:
            raise RollingFeatureConfigurationError(
                ""Target columns cannot be used as rolling ""
                f""feature inputs: {target_columns}""
            )"
app\ml\features\rolling_features.py,977,target_reference,"f""feature inputs: {target_columns}""","raise RollingFeatureConfigurationError(
                ""Target columns cannot be used as rolling ""
                f""feature inputs: {target_columns}""
            )"
app\ml\features\rolling_features.py,1069,future_keyword,No future observations are used.,"observations.

        No future observations are used.

        Parameters"
app\ml\features\rolling_features.py,1177,future_keyword,# future-data leakage.,"# known at prediction time, so including the current
        # observation is intentional and does not constitute
        # future-data leakage.
        # --------------------------------------------------------"
app\ml\features\rolling_features.py,1816,target_reference,# Target leakage.,"# --------------------------------------------------------
    # Target leakage.
    # --------------------------------------------------------"
app\ml\features\rolling_features.py,1819,target_reference,target_columns = [,"# --------------------------------------------------------

    target_columns = [
        column
        for column in expected_features"
app\ml\features\rolling_features.py,1822,target_reference,"if column.startswith(""target_"")","column
        for column in expected_features
        if column.startswith(""target_"")
        or ""_target_"" in column
    ]"
app\ml\features\rolling_features.py,1826,target_reference,if target_columns:,"]

    if target_columns:

        errors.append("
app\ml\features\rolling_features.py,1829,target_reference,"""Target-related rolling features detected: ""","errors.append(
            ""Target-related rolling features detected: ""
            f""{target_columns}""
        )"
app\ml\features\rolling_features.py,1830,target_reference,"f""{target_columns}""","errors.append(
            ""Target-related rolling features detected: ""
            f""{target_columns}""
        )"
app\ml\features\rolling_features.py,1849,target_reference,"""target_data_used"": False,","),
        ""future_data_used"": False,
        ""target_data_used"": False,
        ""centered_windows_used"": False,
    }"
app\ml\features\temporal_features.py,37,future_keyword,1. No future information is used.,"-----------------

1. No future information is used.
2. The original dataframe is never modified.
3. Timestamp handling is explicit and deterministic."
app\ml\features\temporal_features.py,44,future_keyword,and future inference data.,"6. Missing timestamps are handled safely.
7. The transformer is reusable for both historical training data
   and future inference data.
8. The module does not perform model-specific transformations.
9. The module does not perform target generation."
app\ml\features\temporal_features.py,46,target_reference,9. The module does not perform target generation.,"and future inference data.
8. The module does not perform model-specific transformations.
9. The module does not perform target generation.
10. The module does not perform train/test splitting."
app\ml\features\temporal_features.py,370,future_keyword,It does not learn anything from the target or from future,"the dataset. This is important for ML reproducibility.

    It does not learn anything from the target or from future
    observations."
app\ml\features\temporal_features.py,370,target_reference,It does not learn anything from the target or from future,"the dataset. This is important for ML reproducibility.

    It does not learn anything from the target or from future
    observations."
app\ml\features\temporal_features.py,585,target_reference,"""target_data_used"": False,","),
                    ""future_data_used"": False,
                    ""target_data_used"": False,
                    ""data_modified"": False,
                },"
app\ml\features\temporal_features.py,602,target_reference,"""target_data_used"": False,","),
                ""future_data_used"": False,
                ""target_data_used"": False,
            },
        )"
app\ml\ml_models\baseline_model.py,20,target_reference,Predicts the mean target value observed in the training dataset.,"-----------------------------
1. MeanBaseline
   Predicts the mean target value observed in the training dataset.

2. LastValueBaseline"
app\ml\ml_models\baseline_model.py,23,target_reference,Predicts using the most recent observed target/input value available,"2. LastValueBaseline
   Predicts using the most recent observed target/input value available
   in the supplied feature dataset."
app\ml\ml_models\baseline_model.py,38,target_reference,Baseline models must never inspect validation or test targets during,"Important leakage contract
--------------------------
Baseline models must never inspect validation or test targets during
fitting."
app\ml\ml_models\baseline_model.py,130,target_reference,target_column: str,"model_name: str
    strategy: str
    target_column: str
    metrics: RegressionMetrics
    predictions: pd.Series"
app\ml\ml_models\baseline_model.py,140,target_reference,"""target_column"": self.target_column,","""model_name"": self.model_name,
            ""strategy"": self.strategy,
            ""target_column"": self.target_column,
            ""metrics"": self.metrics.to_dict(),
            ""metadata"": self.metadata,"
app\ml\ml_models\baseline_model.py,361,target_reference,"target_column: str,","self,
        *,
        target_column: str,
        model_name: Optional[str] = None,
    ) -> None:"
app\ml\ml_models\baseline_model.py,365,target_reference,if not target_column:,") -> None:

        if not target_column:
            raise BaselineModelDataError(
                ""target_column must not be empty."""
app\ml\ml_models\baseline_model.py,367,target_reference,"""target_column must not be empty.""","if not target_column:
            raise BaselineModelDataError(
                ""target_column must not be empty.""
            )"
app\ml\ml_models\baseline_model.py,370,target_reference,self.target_column = target_column,")

        self.target_column = target_column

        self.model_name = ("
app\ml\ml_models\baseline_model.py,400,target_reference,Validate training dataframe and extract target.,") -> pd.Series:
        """"""
        Validate training dataframe and extract target.
        """""""
app\ml\ml_models\baseline_model.py,411,target_reference,if self.target_column not in dataframe.columns:,")

        if self.target_column not in dataframe.columns:
            raise BaselineModelDataError(
                ""Target column """
app\ml\ml_models\baseline_model.py,413,target_reference,"""Target column ""","if self.target_column not in dataframe.columns:
            raise BaselineModelDataError(
                ""Target column ""
                f""'{self.target_column}' ""
                ""is missing from training data."""
app\ml\ml_models\baseline_model.py,414,target_reference,"f""'{self.target_column}' ""","raise BaselineModelDataError(
                ""Target column ""
                f""'{self.target_column}' ""
                ""is missing from training data.""
            )"
app\ml\ml_models\baseline_model.py,418,target_reference,target = pd.to_numeric(,")

        target = pd.to_numeric(
            dataframe[self.target_column],
            errors=""coerce"","
app\ml\ml_models\baseline_model.py,419,target_reference,"dataframe[self.target_column],","target = pd.to_numeric(
            dataframe[self.target_column],
            errors=""coerce"",
        )"
app\ml\ml_models\baseline_model.py,423,target_reference,target = target.dropna(),")

        target = target.dropna()

        if target.empty:"
app\ml\ml_models\baseline_model.py,425,target_reference,if target.empty:,"target = target.dropna()

        if target.empty:
            raise BaselineModelDataError(
                ""Training target contains no valid """
app\ml\ml_models\baseline_model.py,427,target_reference,"""Training target contains no valid ""","if target.empty:
            raise BaselineModelDataError(
                ""Training target contains no valid ""
                ""numeric observations.""
            )"
app\ml\ml_models\baseline_model.py,432,target_reference,target.to_numpy(dtype=float),"if not np.isfinite(
            target.to_numpy(dtype=float)
        ).all():
            raise BaselineModelDataError("
app\ml\ml_models\baseline_model.py,435,target_reference,"""Training target contains infinite values.""",").all():
            raise BaselineModelDataError(
                ""Training target contains infinite values.""
            )"
app\ml\ml_models\baseline_model.py,438,target_reference,return target,")

        return target

    def _validate_prediction_data("
app\ml\ml_models\baseline_model.py,456,target_reference,if self.target_column not in dataframe.columns:,")

        if self.target_column not in dataframe.columns:
            raise BaselineModelDataError(
                ""Target column """
app\ml\ml_models\baseline_model.py,458,target_reference,"""Target column ""","if self.target_column not in dataframe.columns:
            raise BaselineModelDataError(
                ""Target column ""
                f""'{self.target_column}' ""
                ""is missing from prediction data."""
app\ml\ml_models\baseline_model.py,459,target_reference,"f""'{self.target_column}' ""","raise BaselineModelDataError(
                ""Target column ""
                f""'{self.target_column}' ""
                ""is missing from prediction data.""
            )"
app\ml\ml_models\baseline_model.py,463,target_reference,target = pd.to_numeric(,")

        target = pd.to_numeric(
            dataframe[self.target_column],
            errors=""coerce"","
app\ml\ml_models\baseline_model.py,464,target_reference,"dataframe[self.target_column],","target = pd.to_numeric(
            dataframe[self.target_column],
            errors=""coerce"",
        )"
app\ml\ml_models\baseline_model.py,468,target_reference,return target,")

        return target

    def fit("
app\ml\ml_models\baseline_model.py,510,target_reference,"""No rows contain both a valid target ""","if not valid_mask.any():
            raise BaselineModelDataError(
                ""No rows contain both a valid target ""
                ""and a valid prediction.""
            )"
app\ml\ml_models\baseline_model.py,530,target_reference,"target_column=self.target_column,","model_name=self.model_name,
            strategy=self.strategy.value,
            target_column=self.target_column,
            metrics=metrics,
            predictions=predictions_valid,"
app\ml\ml_models\baseline_model.py,556,target_reference,"""target_column"": self.target_column,","""model_type"": self.__class__.__name__,
            ""strategy"": self.strategy.value,
            ""target_column"": self.target_column,
            ""is_fitted"": self.is_fitted,
            ""training_row_count"": ("
app\ml\ml_models\baseline_model.py,574,target_reference,Predict the mean target observed in the training data.,"class MeanBaseline(BaseBaselineModel):
    """"""
    Predict the mean target observed in the training data.

    This is the simplest deterministic benchmark and should generally"
app\ml\ml_models\baseline_model.py,577,target_reference,be the first baseline established for each SmartPark target.,"This is the simplest deterministic benchmark and should generally
    be the first baseline established for each SmartPark target.
    """""""
app\ml\ml_models\baseline_model.py,585,target_reference,"target_column: str,","self,
        *,
        target_column: str,
        model_name: Optional[str] = None,
    ) -> None:"
app\ml\ml_models\baseline_model.py,590,target_reference,"target_column=target_column,","super().__init__(
            target_column=target_column,
            model_name=(
                model_name"
app\ml\ml_models\baseline_model.py,604,target_reference,target = self._validate_training_data(,") -> ""MeanBaseline"":

        target = self._validate_training_data(
            dataframe
        )"
app\ml\ml_models\baseline_model.py,609,target_reference,target.mean(),"self.mean_value = float(
            target.mean()
        )"
app\ml\ml_models\baseline_model.py,613,target_reference,target,"self._training_row_count = len(
            target
        )"
app\ml\ml_models\baseline_model.py,618,target_reference,"""min"": float(target.min()),","self._training_statistics = {
            ""mean"": self.mean_value,
            ""min"": float(target.min()),
            ""max"": float(target.max()),
            ""std"": float(target.std()),"
app\ml\ml_models\baseline_model.py,619,target_reference,"""max"": float(target.max()),","""mean"": self.mean_value,
            ""min"": float(target.min()),
            ""max"": float(target.max()),
            ""std"": float(target.std()),
            ""median"": float(target.median()),"
app\ml\ml_models\baseline_model.py,620,target_reference,"""std"": float(target.std()),","""min"": float(target.min()),
            ""max"": float(target.max()),
            ""std"": float(target.std()),
            ""median"": float(target.median()),
        }"
app\ml\ml_models\baseline_model.py,621,target_reference,"""median"": float(target.median()),","""max"": float(target.max()),
            ""std"": float(target.std()),
            ""median"": float(target.median()),
        }"
app\ml\ml_models\baseline_model.py,655,target_reference,"name=self.target_column,","self.mean_value,
            index=dataframe.index,
            name=self.target_column,
            dtype=float,
        )"
app\ml\ml_models\baseline_model.py,678,target_reference,"target_column: str,","self,
        *,
        target_column: str,
        model_name: Optional[str] = None,
    ) -> None:"
app\ml\ml_models\baseline_model.py,683,target_reference,"target_column=target_column,","super().__init__(
            target_column=target_column,
            model_name=(
                model_name"
app\ml\ml_models\baseline_model.py,697,target_reference,target = self._validate_training_data(,") -> ""LastValueBaseline"":

        target = self._validate_training_data(
            dataframe
        )"
app\ml\ml_models\baseline_model.py,702,target_reference,target.iloc[-1],"self.last_value = float(
            target.iloc[-1]
        )"
app\ml\ml_models\baseline_model.py,706,target_reference,target,"self._training_row_count = len(
            target
        )"
app\ml\ml_models\baseline_model.py,711,target_reference,"""mean"": float(target.mean()),","self._training_statistics = {
            ""last_value"": self.last_value,
            ""mean"": float(target.mean()),
            ""min"": float(target.min()),
            ""max"": float(target.max()),"
app\ml\ml_models\baseline_model.py,712,target_reference,"""min"": float(target.min()),","""last_value"": self.last_value,
            ""mean"": float(target.mean()),
            ""min"": float(target.min()),
            ""max"": float(target.max()),
        }"
app\ml\ml_models\baseline_model.py,713,target_reference,"""max"": float(target.max()),","""mean"": float(target.mean()),
            ""min"": float(target.min()),
            ""max"": float(target.max()),
        }"
app\ml\ml_models\baseline_model.py,747,target_reference,"name=self.target_column,","self.last_value,
            index=dataframe.index,
            name=self.target_column,
            dtype=float,
        )"
app\ml\ml_models\baseline_model.py,775,target_reference,target column because historical target values are used to construct,"The model requires the prediction dataframe to contain the same
    target column because historical target values are used to construct
    the prediction."
app\ml\ml_models\baseline_model.py,781,future_keyword,constructed without using future observations.,"This baseline is intended primarily for diagnostic benchmarking.
    During proper production evaluation, the historical lookup must be
    constructed without using future observations.
    """""""
app\ml\ml_models\baseline_model.py,789,target_reference,"target_column: str,","self,
        *,
        target_column: str,
        lag: int,
        model_name: Optional[str] = None,"
app\ml\ml_models\baseline_model.py,800,target_reference,"target_column=target_column,","super().__init__(
            target_column=target_column,
            model_name=(
                model_name"
app\ml\ml_models\baseline_model.py,815,target_reference,target = self._validate_training_data(,") -> ""SeasonalNaiveBaseline"":

        target = self._validate_training_data(
            dataframe
        )"
app\ml\ml_models\baseline_model.py,819,target_reference,self._history = target.copy(),")

        self._history = target.copy()

        self._training_row_count = len("
app\ml\ml_models\baseline_model.py,822,target_reference,target,"self._training_row_count = len(
            target
        )"
app\ml\ml_models\baseline_model.py,827,target_reference,"""mean"": float(target.mean()),","self._training_statistics = {
            ""lag"": self.lag,
            ""mean"": float(target.mean()),
            ""min"": float(target.min()),
            ""max"": float(target.max()),"
app\ml\ml_models\baseline_model.py,828,target_reference,"""min"": float(target.min()),","""lag"": self.lag,
            ""mean"": float(target.mean()),
            ""min"": float(target.min()),
            ""max"": float(target.max()),
        }"
app\ml\ml_models\baseline_model.py,829,target_reference,"""max"": float(target.max()),","""mean"": float(target.mean()),
            ""min"": float(target.min()),
            ""max"": float(target.max()),
        }"
app\ml\ml_models\baseline_model.py,860,target_reference,if self.target_column not in dataframe.columns:,")

        if self.target_column not in dataframe.columns:
            raise BaselineModelDataError(
                f""Target column '{self.target_column}' """
app\ml\ml_models\baseline_model.py,862,target_reference,"f""Target column '{self.target_column}' ""","if self.target_column not in dataframe.columns:
            raise BaselineModelDataError(
                f""Target column '{self.target_column}' ""
                ""is required.""
            )"
app\ml\ml_models\baseline_model.py,870,target_reference,"dataframe[self.target_column],","self._history,
                pd.to_numeric(
                    dataframe[self.target_column],
                    errors=""coerce"",
            ),"
app\ml\ml_models\baseline_model.py,883,target_reference,predictions.name = self.target_column,"predictions.index = dataframe.index
        predictions.name = self.target_column

        return predictions.astype(float)"
app\ml\ml_models\baseline_model.py,896,target_reference,"target_column: str,","*,
    strategy: BaselineStrategy | str,
    target_column: str,
    lag: Optional[int] = None,
    model_name: Optional[str] = None,"
app\ml\ml_models\baseline_model.py,920,target_reference,"target_column=target_column,","if strategy == BaselineStrategy.MEAN:
        return MeanBaseline(
            target_column=target_column,
            model_name=model_name,
        )"
app\ml\ml_models\baseline_model.py,926,target_reference,"target_column=target_column,","if strategy == BaselineStrategy.LAST_VALUE:
        return LastValueBaseline(
            target_column=target_column,
            model_name=model_name,
        )"
app\ml\ml_models\baseline_model.py,937,target_reference,"target_column=target_column,","return SeasonalNaiveBaseline(
            target_column=target_column,
            lag=lag,
            model_name=model_name,"
app\ml\ml_models\baseline_model.py,973,target_reference,"""target_column"": result.target_column,","""model_name"": result.model_name,
                ""strategy"": result.strategy,
                ""target_column"": result.target_column,
                ""mae"": result.metrics.mae,
                ""rmse"": result.metrics.rmse,"
app\ml\ml_models\baseline_model.py,1003,target_reference,"target_column: str,","train_df: pd.DataFrame,
    validation_df: pd.DataFrame,
    target_column: str,
    include_last_value: bool = True,
    include_seasonal_naive: bool = False,"
app\ml\ml_models\baseline_model.py,1042,target_reference,target_column=target_column,"mean_model = MeanBaseline(
        target_column=target_column
    )"
app\ml\ml_models\baseline_model.py,1056,target_reference,target_column=target_column,"last_value_model = LastValueBaseline(
            target_column=target_column
        )"
app\ml\ml_models\baseline_model.py,1076,target_reference,"target_column=target_column,","seasonal_model = SeasonalNaiveBaseline(
            target_column=target_column,
            lag=seasonal_lag,
        )"
app\ml\ml_models\baseline_model.py,1107,target_reference,"""target_column"": target_column,","return {
        ""target_column"": target_column,
        ""models"": models,
        ""results"": evaluation_results,"
app\ml\ml_models\baseline_model.py,1114,target_reference,"""target_column"": target_column,","""training_rows"": len(train_df),
            ""validation_rows"": len(validation_df),
            ""target_column"": target_column,
            ""target_leakage"": False,
            ""validation_targets_used_during_fit"": False,"
app\ml\ml_models\baseline_model.py,1115,target_reference,"""target_leakage"": False,","""validation_rows"": len(validation_df),
            ""target_column"": target_column,
            ""target_leakage"": False,
            ""validation_targets_used_during_fit"": False,
        },"
app\ml\ml_models\xgboost_model.py,33,target_reference,- Target creation,"- Train/validation/test splitting
    - Feature engineering
    - Target creation
    - Persistence of training datasets
    - Final production model registration"
app\ml\ml_models\xgboost_model.py,81,target_reference,- target values do not influence encoding,"- validation data does not influence encoding
    - test data does not influence encoding
    - target values do not influence encoding
    - feature engineering remains untouched
    - the persisted 296-feature contract remains intact"
app\ml\ml_models\xgboost_model.py,300,target_reference,target_mean: float,"sample_count: int

    target_mean: float

    prediction_mean: float"
app\ml\ml_models\xgboost_model.py,304,target_reference,target_min: float,"prediction_mean: float

    target_min: float

    target_max: float"
app\ml\ml_models\xgboost_model.py,306,target_reference,target_max: float,"target_min: float

    target_max: float

    prediction_min: float"
app\ml\ml_models\xgboost_model.py,356,target_reference,target_column: Optional[str],"model_name: str

    target_column: Optional[str]

    metrics: XGBoostRegressionMetrics"
app\ml\ml_models\xgboost_model.py,371,target_reference,"""target_column"": self.target_column,","return {
            ""model_name"": self.model_name,
            ""target_column"": self.target_column,
            ""metrics"": self.metrics.to_dict(),
            ""feature_count"": self.feature_count,"
app\ml\ml_models\xgboost_model.py,392,target_reference,"target_column=""target_occupancy_rate_30m""","model = XGBoostModel(
            target_column=""target_occupancy_rate_30m""
        )"
app\ml\ml_models\xgboost_model.py,420,target_reference,"target_column: Optional[str] = None,","self,
        *,
        target_column: Optional[str] = None,
        config: Optional[XGBoostModelConfig] = None,
        model_name: str = ""xgboost_regressor"","
app\ml\ml_models\xgboost_model.py,425,target_reference,self.target_column = target_column,") -> None:

        self.target_column = target_column

        self.config = ("
app\ml\ml_models\xgboost_model.py,897,target_reference,# TARGET VALIDATION,"# ========================================================================
    # TARGET VALIDATION
    # ========================================================================"
app\ml\ml_models\xgboost_model.py,905,target_reference,Validate target values.,") -> np.ndarray:
        """"""
        Validate target values.
        """""""
app\ml\ml_models\xgboost_model.py,916,target_reference,"""Unable to convert target y to numeric values.""","except Exception as exc:
                raise XGBoostModelDataError(
                    ""Unable to convert target y to numeric values.""
                ) from exc"
app\ml\ml_models\xgboost_model.py,923,target_reference,"""Target dataframe y must contain exactly ""","if y.shape[1] != 1:
                raise XGBoostModelDataError(
                    ""Target dataframe y must contain exactly ""
                    ""one column.""
                )"
app\ml\ml_models\xgboost_model.py,936,target_reference,"""Unable to convert target y to numeric values.""","except Exception as exc:
                raise XGBoostModelDataError(
                    ""Unable to convert target y to numeric values.""
                ) from exc"
app\ml\ml_models\xgboost_model.py,955,target_reference,"""Target y is empty.""","if len(values) == 0:
            raise XGBoostModelDataError(
                ""Target y is empty.""
            )"
app\ml\ml_models\xgboost_model.py,960,target_reference,"""Target y contains NaN or infinite values.""","if not np.isfinite(values).all():
            raise XGBoostModelDataError(
                ""Target y contains NaN or infinite values.""
            )"
app\ml\ml_models\xgboost_model.py,994,target_reference,target = self._validate_y(,")

        target = self._validate_y(
            y
        )"
app\ml\ml_models\xgboost_model.py,998,target_reference,if len(raw_features) != len(target):,")

        if len(raw_features) != len(target):
            raise XGBoostModelDataError(
                ""X and y row counts do not match: """
app\ml\ml_models\xgboost_model.py,1002,target_reference,"f""y={len(target)}.""","""X and y row counts do not match: ""
                f""X={len(raw_features)}, ""
                f""y={len(target)}.""
            )"
app\ml\ml_models\xgboost_model.py,1031,target_reference,np.mean(target),"self._training_target_mean = float(
            np.mean(target)
        )"
app\ml\ml_models\xgboost_model.py,1035,target_reference,np.min(target),"self._training_target_min = float(
            np.min(target)
        )"
app\ml\ml_models\xgboost_model.py,1039,target_reference,np.max(target),"self._training_target_max = float(
            np.max(target)
        )"
app\ml\ml_models\xgboost_model.py,1078,target_reference,"target,","self._model.fit(
            features,
            target,
            **fit_kwargs,
        )"
app\ml\ml_models\xgboost_model.py,1316,target_reference,Calculate MAPE while excluding zero-valued actual targets.,") -> Optional[float]:
        """"""
        Calculate MAPE while excluding zero-valued actual targets.
        """""""
app\ml\ml_models\xgboost_model.py,1385,target_reference,target_mean=float(,"),
            sample_count=len(actual),
            target_mean=float(
                np.mean(actual)
            ),"
app\ml\ml_models\xgboost_model.py,1391,target_reference,target_min=float(,"np.mean(predicted)
            ),
            target_min=float(
                np.min(actual)
            ),"
app\ml\ml_models\xgboost_model.py,1394,target_reference,target_max=float(,"np.min(actual)
            ),
            target_max=float(
                np.max(actual)
            ),"
app\ml\ml_models\xgboost_model.py,1428,target_reference,target = self._validate_y(,")

        target = self._validate_y(
            y
        )"
app\ml\ml_models\xgboost_model.py,1436,target_reference,if len(predictions) != len(target):,")

        if len(predictions) != len(target):
            raise XGBoostModelDataError(
                ""Prediction and target row counts do not match: """
app\ml\ml_models\xgboost_model.py,1438,target_reference,"""Prediction and target row counts do not match: ""","if len(predictions) != len(target):
            raise XGBoostModelDataError(
                ""Prediction and target row counts do not match: ""
                f""predictions={len(predictions)}, ""
                f""target={len(target)}."""
app\ml\ml_models\xgboost_model.py,1440,target_reference,"f""target={len(target)}.""","""Prediction and target row counts do not match: ""
                f""predictions={len(predictions)}, ""
                f""target={len(target)}.""
            )"
app\ml\ml_models\xgboost_model.py,1444,target_reference,"target,","metrics = self.calculate_metrics(
            target,
            predictions,
        )"
app\ml\ml_models\xgboost_model.py,1450,target_reference,"target_column=self.target_column,","return XGBoostEvaluationResult(
            model_name=self.model_name,
            target_column=self.target_column,
            metrics=metrics,
            feature_count=len("
app\ml\ml_models\xgboost_model.py,1456,target_reference,target,"),
            sample_count=len(
                target
            ),
            metadata={"
app\ml\ml_models\xgboost_model.py,1636,target_reference,"""target_column"": self.target_column,","""model_type"": self.MODEL_TYPE,
            ""model_version"": self.MODEL_VERSION,
            ""target_column"": self.target_column,
            ""fitted"": self._fitted,
            ""feature_count"": len("
app\ml\ml_models\xgboost_model.py,1731,target_reference,"target_column: Optional[str] = None,","def build_xgboost_model(
    *,
    target_column: Optional[str] = None,
    config: Optional[
        XGBoostModelConfig"
app\ml\ml_models\xgboost_model.py,1745,target_reference,"target_column=target_column,","return XGBoostModel(
        target_column=target_column,
        config=config,
        model_name=model_name,"
